"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73"
"company",-0.0898400415319779,-0.0317328376565436,0.0130085096617906,0.013327936024158,-0.0340092830819672,0.094053762084032,-0.0040798575361671,-0.0852039056369474,-0.121166674805416,0.0626256063139358,-0.00949172707501651,0.0118435455541978,0.0165392772288161,0.000357670812604505,0.0751348249343617,0.0147503918998982,0.047322345357567,0.00764569989615368,0.0278172925463065,0.0858065658843522,-0.00961218554521914,-0.0508898133516124,0.0856432841467694,-0.0153090364544679,0.0351094592891247,0.00334974183951922,-0.0396613500799078,0.018914837161498,-0.125458059938573,0.0628348450414616,0.0983378179206972,-0.00617563810163804,-0.13911197223604,-0.00758083549557321,-0.00962250055993182,-0.0142605465292874,-0.0196046695959225,-0.0114969032568004,-0.17483301013333,0.039515275515458,-0.0599482217028688,-0.0550939063426284,-0.011968845792285,-0.061941505251378,0.0410197190841305,0.0289413928357604,-0.0345010384454615,0.0641530259387625,-0.170060012150686,0.0816241155866923,-0.0143116520761458,-0.00337141762159401,0.0286145756893428,-0.00476998524339752,0.0320785304701593,-0.0399670537507739,-0.0396090318121814,-0.0876315318185135,-0.000778278710725967,-0.00736108918437989,0.0688254262959492,0.0672036937398571,0.0779150420310414,-0.0147585853139304,-0.0314830472490623,0.0129238876046883,-0.0120404245162504,0.0267357400906893,0.0366023926644858,-0.0292888498471799,-0.0219935142303301,-0.0325724420547777,-0.0527714086414134
"shame",-0.0416929666987662,0.0247007130396761,0.0147869296030299,-0.075147291342837,-0.00796790252432994,-0.0243197817158298,-0.0161658823711898,-0.00358743460190035,-0.0114885427426278,0.0777675987494116,-0.118458164155372,-0.0164147699821388,0.0417351911759474,-0.00818233474883466,-0.0143738050094964,0.0540698482035159,0.054233981614062,0.012485027676048,-0.087654101030863,-0.0811120758913614,0.0416634087037571,-0.0297709712526769,0.0446652419470754,-0.0887443789063057,0.0148349042503031,0.0564779044697881,0.0446228513164193,0.0247942319067782,-0.017992869846877,0.0435175484930349,-0.00792448973422922,-0.102416822500285,0.0570305755193418,-0.0163621280551248,-0.0136589514439683,0.0175334230669482,-0.0106331748296725,0.0228453165118051,-0.0490798070063993,-0.0407194612795568,-0.0592429692234774,0.0200628633659618,0.0189874829013378,-0.0644304648604391,-0.095757190637674,0.087850155735951,-0.0407967414751887,0.0517271629696322,-0.0204406873795599,0.039982822877802,0.0234853449173146,0.0205638157970798,-0.0822294596718926,0.0422323291890355,0.0266699799526977,0.0973674829381997,-0.0845395979021655,-0.0277269438921254,-0.0449550123286314,0.0529587575844504,-0.0827451980132832,0.0164923918805562,-0.028718918134015,-0.0311655434964451,-0.00054349164574682,0.071382638834161,0.0310878122266342,0.0479621358878656,-0.106989704285297,-0.0152739375595508,0.00412320790708544,-0.00162663738982247,-0.000792397417639314
"finger",-0.0917931779310394,0.0527145331337139,-0.0144093898556994,0.0856218777205202,-0.0764541219813556,0.0966358923104549,0.0778736734078772,-0.0648279078358887,0.0390148487674073,-0.0472101933748642,0.0948563942454294,-0.0436104984691828,0.0454847337763478,-0.0787241269968797,-0.0218705882562327,0.0645404847501665,-0.0383662349423841,-0.0256010609314806,0.00761119839389367,-0.0588750435755203,-0.0391412016597675,-0.0315808823591893,-0.0330896864789512,0.028939606038023,-0.0788400413085315,0.0103405406845902,0.0693005036490275,0.074554518206397,0.0283516910063956,0.0405106044885402,0.00493234088032338,-0.0191407796953123,0.0590736725932845,0.0246946842814539,0.00196731783005448,0.0167388075550724,0.0171255352821921,0.0382357552235855,-0.0742450304294356,-0.00449063844584244,-0.0207523000503677,0.0449862096166026,-0.0682819140541374,0.0553733436643128,0.0766053137349096,-0.0804339849979454,0.0844586244003254,0.0092541464683236,-0.0992449129064363,-0.0842159875500147,0.0192253218907161,-0.111795122705501,-0.020153456877487,0.0409763105703271,0.0208277997925465,-0.0233261921232436,-0.00744360158573786,0.0434027099823939,-0.0512990886537901,0.10008179756015,0.0146476660230472,0.00728500735896656,0.0198206904846743,0.0603070920370721,0.0808011016788064,-0.00647071190349279,-0.0704153925673134,0.0304732130444082,-0.0625219933239811,-0.0862829673009532,-0.0136895192044247,-0.037955628539363,0.0683162491864028
"movie",-0.0671624797487703,-0.017108775577997,0.0239391891399911,0.0750297858920666,-0.0119768640852407,-0.104720205560737,-0.0296166623515406,-0.0573112413503382,-0.0412046586187834,0.0137045096032201,-0.0236516693769449,0.107873684456101,-0.0123591765532364,0.0119280029425194,-0.128765316908575,0.0306100258692015,0.0112876388755605,-0.0543544217266896,-0.0492534304237536,0.0879580490837894,0.0820029284460829,-0.0971059596102734,0.0536736873605572,0.0321387457704259,0.0261242043735642,-0.0758831395602103,0.000561316012787641,-0.0210802367674695,-0.0933423334175027,0.0841316805301727,0.0755527651196704,-0.0584718243470626,0.0488448797165534,-0.0420723867501999,-0.0562618835865235,0.0110270358558809,0.00262631558116185,-0.0622469319558498,0.0137314436659444,-0.00618786097935244,0.0410697544735576,-0.0773389800564093,0.00107631877438248,0.0329773984410595,0.0397295775729429,-0.0746275027348407,0.0805334176092294,-0.0449907858357727,0.0226690984089238,0.027070163060358,-0.0064788142712768,0.0848743768497498,-0.0697376688382807,-0.115298595990451,-0.0727773927280619,0.0561049776375449,0.131817445485385,0.0887476580128803,-0.0549528934755637,-0.0951439487030115,-0.0913067990268086,-0.0790213778866803,0.109051173944109,-0.0686027349430162,-0.0359679620140436,-0.044714555637278,-0.108198228538517,-0.0554131189185319,-0.0362049167244396,0.0349905653957124,-0.0779512702624277,-0.0764038245091969,0.0389523369649344
"law",-0.0179948673620185,0.135680241628499,-0.0941442733362549,-0.00590551138243568,0.0117036606018794,0.0318672869677381,-0.00354158372769374,0.00839029931898977,0.041969900327299,0.0353961202692822,-0.0208214105615668,-0.0387424116828467,-0.0873445008595638,-0.0118567457264071,0.108881245900073,-0.0485459141025258,-0.0123722154222936,-0.0111015944184798,0.0309437725895046,-0.0342649098871186,-0.0169803104257606,0.0691647536459334,0.0563486956097,-0.0867174585246409,0.0681289696892358,-0.043145520822668,0.0618207020709397,0.0351885970561764,-0.022966334813095,0.0278561482389202,-0.028596488805061,-0.0113391310439884,0.100976173743627,-0.0531174761507724,0.0549346077203191,-0.0362879588555479,-0.0784922625253,0.0323249763807582,-0.0765382633348733,-0.0251478156178015,0.0231920081742211,0.0725577380748002,0.0205367867059274,-0.0539492395279098,0.0852907399369335,0.0802897868591838,-0.000200085470431265,-0.0547801016174042,-0.153371131325798,-0.132310908069908,-0.0151456732131006,0.0292853390899584,0.0691041101135821,0.0176466910000986,-0.0831729868390635,-0.0221652331783646,0.12877281884049,-0.00395012693359962,0.0315412672543507,-0.0377339998736646,0.0233710690334778,0.0271424796941183,0.0296034203411087,0.00228353992064015,0.0268918042459443,0.0964097210957935,0.0218572233424213,-0.00752295510100104,-0.037252748671133,-0.0431159570598737,-0.0337679351178865,-0.0404413778604686,0.0108747350187251
"boyfriend",-0.0585344989728819,0.00594912215365913,0.0987194924377168,0.0561924194926469,0.030477981327005,-0.00472091124363087,-0.0304769388435068,-0.00455352214232116,-0.0524029817600062,-0.0918386266948235,-0.00587728103806199,0.00349420527579962,0.129616983142999,0.0536042210557257,-0.0451827270793871,0.057177250445313,0.0678395612688337,-0.00615470192425671,-0.00990250262868992,-0.0185075132898386,0.104336926448001,-0.0129524587752068,-0.027809246305494,-0.0710000109109277,0.0472938812745614,-0.022632524602791,-0.012915611841937,-0.0286712348243374,-0.0435223562965914,0.059412997116507,0.0672581557262501,0.0509144751423385,0.0548580342823315,0.00489883704288309,-0.0440194576766772,0.026963662196213,0.0313499951322231,-0.15741627755054,-0.0371095408069201,-0.00173405577124872,-0.046155512348543,-0.015588688931715,0.00348959519902903,-0.0467581027025699,-0.00954493351007488,0.000870687602642106,-0.118524198134104,0.0215187222202938,0.0194587413051153,0.0555122274960983,-0.0928362439987698,-0.054211560977965,-0.00195653131620681,-0.0639098732592674,-0.110241287516292,-0.0583991385036217,-0.0588646645152803,0.0310647810962571,0.0814043959509072,0.0681435353721798,-0.0242875194073277,-0.0595525660568681,-0.0767019654041673,0.0448302534430039,-0.0165748316832592,0.0712033120149986,-0.0572663965067953,0.0393178765399464,-0.0490608603835892,-0.0143333718502429,-0.00875299065520466,0.0470664506077244,0.0313704746926676
"trust",-0.0763094896814818,-0.038246770061539,0.0267479148560907,-0.0869163153591798,0.0621878414172029,-0.00289858722241104,-0.00867520387326376,0.0260392532002275,0.0108749220248482,-0.170174294882599,0.0813174112969407,0.0151781596852076,-0.0483696343701111,-0.0168549447225681,0.0274663058956677,-0.0601162461892847,0.103252760186785,0.0688770797304822,0.0595019012980478,-0.111783777585244,-0.000346398819121094,0.00522311456976663,0.00429425532178687,-0.0646057847236375,-0.0349768297848688,-0.0665597024366332,0.0696633189563683,0.0935426279571687,0.00968727036719901,0.0518103025520097,-0.0404621993146206,-0.030098542313309,0.0565132143170438,-0.102861121775734,-0.037582506735756,0.0689903413745961,-0.0455971241698141,-0.0379791169830944,-0.0226283645960953,-0.0538589400058866,-0.05152335523253,-0.02628063046966,-0.073926027862712,-0.0891872079693149,0.0555339428998021,-0.0537595595370768,-0.023776394400012,-0.00426492945045335,-0.0266067445677597,-0.0166880769824686,-0.0516847558589006,0.0171507539347136,0.0694988489960574,0.0463762541162828,0.0691047209300928,-0.0202469022400763,0.0167206548260244,0.0279060188832138,0.0568017107158934,-0.123407854088007,-0.0804437964157045,-0.0312202652184747,0.00206395368339175,-0.00404054534959418,-0.0441461315544606,0.0296311851329044,0.0186443179313436,-0.0655928844736344,0.0373874171967922,0.00312470935741649,0.051132726929129,0.00194113938642036,0.00610401410785179
"care",-0.0333445476493728,0.0165112399145352,0.0332203424142956,0.0647383009135009,-0.0166193761055343,0.0383160956169001,0.0480092153394749,0.0311421447819973,-0.162790231734618,0.0131443885142695,0.0453305545922741,-0.0347922605066057,0.0326491994230575,0.0503973142116922,-0.109821979493949,0.0592714792527992,-0.0384370014345249,-0.0401566519024364,-0.0555574170189108,0.0384619513878791,0.0998713414512041,-0.0278008376457424,0.0328458428335658,-0.0901603055128732,0.0174757273233835,0.116281412085995,-0.147837340117629,-0.0572459267888143,-0.0256416192862175,-0.0351762109073091,-0.0902975655755303,-0.057618681321763,-0.0616468140615784,0.116656502200411,0.130311743660432,0.00346163973786577,0.0144521680422659,0.0202514654467993,0.0344441269821625,-0.0487220928515051,-0.0338996318241739,-0.0411982871150155,0.0352290501383443,0.0975225675025099,0.0703898174438825,-0.00358456552072232,0.00339219527910585,0.0357221956414965,0.022090838406632,0.0330696991454597,-0.0165221788815233,-0.0999119446026041,0.0431442277467944,0.078556258532786,-0.0518979577084322,0.00749982378107737,-0.00742834553889747,-0.0578660839114763,-0.0263080168401792,-0.0670118581757468,0.0820032890205023,0.0183266771914865,0.00900503579064163,0.0402276869751205,-0.101353874995195,0.0758977347347397,0.0885568073323786,0.051734674642076,0.0456491302344796,-0.0324932798394431,0.0782784954912051,-0.048067302324306,-0.0121617829892094
"boat",-0.0545912104465205,-0.0378411125671237,0.0235339074938193,0.084859475443624,0.0950036201161058,-0.0263297773480483,0.0394221638016024,-0.00502172930355591,0.0311839495759382,0.0125930803122444,0.0832349272275078,-0.020734523366117,-0.0383895442973985,0.0831941760145043,-0.00795335623499753,0.107351692707151,-0.00201546973562937,-0.0714855694907657,0.100669682073753,-0.041302378320444,-0.0576579807595922,-0.0257258828346898,0.0854076296966436,-0.043593541653282,-0.0284806204027096,-0.0145407099065624,0.0274130529298565,-0.0961810945308251,0.0103337334917326,-0.0267600811335767,-0.0287152483395887,0.0792229111218677,-0.0494485598096017,0.0431498441736544,-0.0688778836812576,0.0873976137791181,-0.132855698922504,-0.0852188516421205,0.0140365173129298,0.134875431614349,-0.0274272463607175,0.0431983835748817,-0.0679154946883408,0.0648255677466937,-0.075134328869178,0.0024767233279086,-0.080106662947228,0.0114048927558458,-0.046275593426576,-0.0708090806644616,-0.017698784168921,-0.00358601860211291,0.0211544611991226,-0.105142167278851,-0.0013372985490745,0.0706620387976393,-0.0423763192460572,-0.00343214359076869,-0.0110588359587992,0.067723553909395,0.0698215208257472,-0.00928184233997918,-0.0699121405049144,0.0946958854535806,0.0761514299887338,0.0837941701483743,0.13784670187757,0.0379810256316275,-0.126427972446044,-0.141591605239894,0.0480902832204642,0.00454608373824846,0.00293304469551472
"duck",-0.0572479226647886,-0.101860167853335,-0.0989328094329473,0.0399467349223628,-0.00737597048325593,-0.0279135802842644,0.0277217354625992,-0.035060779354068,-0.0354510105273208,0.0366043735884224,0.116859313224061,-0.0391901873493114,-0.0374532826759464,0.0167723378770695,-0.0370092636933795,-0.0758561112204178,0.0107569763410951,-0.0070912332546403,0.100372695216385,-0.000681959885579511,-0.0673875932580603,0.00291667928397981,0.0202920829122083,-0.0900867661612628,0.00915982816215376,-0.107057122234507,0.0279461085830954,-0.0250693337834938,0.0232857208291602,0.0198266562070131,-0.00940238630929027,-0.0342203430853876,0.0436638859969611,-0.0272928945822317,-0.0260015204094839,0.0175618439172518,-0.0194005810516455,-0.0460001584251157,0.0315994437900405,0.00759961421362356,-0.0443128846074604,-0.0046090845859198,0.0687839141395575,0.0129098582092542,0.0218179059248702,-0.0893555989385074,-0.0265092739787729,-0.00823482652802705,-0.0731879705758007,-0.0023475051986017,0.0823935287019361,-0.155310064769088,0.024919574643828,0.0545885673049761,0.0610274745352158,0.0150395833627993,-0.00895420585373452,0.0262151350433574,0.0221973267193565,0.014040269572997,0.00471054728882577,-0.0552880490517344,0.00376557053904134,-0.00184774001349774,-0.0218617877738781,0.0853566279289129,0.0457493641061008,-0.104717490162129,0.0882325968925162,-0.0143388157796458,0.0307621847062576,-0.00722384468112656,0.0112029621915301
"college",-0.0653219768358789,-0.0258473486230912,-0.0893178793839104,0.0392246056595682,-0.0658281218030785,-0.0529770408758417,0.0216219369645928,0.0180215840307751,-0.0101524413481313,-0.085036907681273,-0.0371289927007817,-0.0164250996494637,0.0354169308542149,-0.00912996571053232,0.0101798052005458,-0.0721172692759907,-0.0367413896297539,0.0514627244414838,0.0110094212896167,-0.0498729128975113,0.0094153959301269,-0.0521315474419822,0.0366246708558299,0.0500645228163342,0.123049048733796,-0.0601014526179457,-0.0805948916451986,0.000294955542140457,0.00951641745264334,0.162744452213894,0.0854573413485212,0.0808819392853303,0.0980245700138042,0.10408588021943,-0.00639805162950126,0.0563135296059792,0.0294186133664184,-0.0179707409345947,-0.0594266385142061,-0.00118138932066873,0.0177690596802091,-0.00745176655705303,-0.0640521625724956,0.0257008061100349,-0.0592895943714594,-0.0103127086104418,-0.0218648224969885,0.0882812838913747,0.0121602322320253,-0.068478690748522,-0.0410931903956286,-0.0390728318719668,0.0349742312504545,0.0497061364459629,-0.0257554883113012,-0.100216736806226,0.0449609747806332,0.00992239549647709,0.0123920610953487,-0.00300947055180804,0.0444373802565458,-0.0193233200493541,0.0161924441314461,-0.0492328550858526,-0.0719150868074418,0.0659003322631407,-0.0258787978579889,-0.0276187685155252,-0.0178814153204398,-0.0341637467069973,-0.0646591055506903,-0.0394654210144821,-0.0349363910167533
"change",-0.0717204012478473,-0.0691225298310934,0.0733215771473727,0.00966731455770047,0.0231811497879529,-0.0717347246280842,-0.0521001206182932,-0.0826419234294481,-0.0241094002094669,0.050743402179486,-0.0767031940249712,0.0568687319096554,-0.0039221520439508,0.0866398682180136,0.0193874404428985,-0.033142031431358,-0.037679862342786,0.0574074538057382,0.0940503067831031,-0.068388071588758,0.0164668068198927,-0.128492018280003,0.0320562474977173,0.0226486942986198,-0.00535323285267528,0.00522147699756808,0.0358739839931996,-0.00551843728800511,-0.0069859074039691,-0.145532215257535,0.00692681536707041,0.0157685672959833,-0.129975036783223,0.0358416986557283,0.000320963413584578,-0.0490044489455616,-0.0207962925915818,0.0041830040928144,-0.0607841408717001,-0.0685670083634115,-0.0492107227179359,0.0362170447445842,-0.042349677899488,-0.0259212100976443,-0.0478413359431007,-0.0545416425951996,0.0433297987329334,0.0458997572051876,0.119793900335142,-0.0336963362531892,-0.00206996680824732,0.0195564084350439,-0.0326484172935976,0.0673625116429323,0.00743179576572145,0.113843167661484,0.0538512574229273,-0.0260034829607601,-0.00549841417317744,-0.0531330992340393,0.00307249016663339,-0.0288796352376837,-0.166078071544144,0.0479795813244756,-0.0114710304190315,-0.0499836475627492,0.0579969825574285,-0.165551800198574,-0.00270734073762667,-0.0392256380251176,0.0760095154097156,-0.0128088645969222,-0.01452739155144
"sweetness",-0.0809887215107625,0.0162963670467804,0.0401654617999698,-0.0834271475585906,-0.0188611141343671,0.0466101077926799,0.0622011610585921,0.0202791145456538,0.0500725249105967,1.68682701562579e-05,0.0932766741918571,-0.164481725444065,-0.0452130675976186,-0.0613222982504302,0.00182377935218437,-0.0653056494168046,-0.0143723654926733,-0.0425034215179112,-0.0698594498313757,-0.0543275686140247,0.112564703194831,0.0288489820110391,0.0238260088810265,-0.0632944905298313,-0.0741455089403938,0.00685105036458126,0.0530721336776904,0.0333914577981874,-0.0798433291291558,-0.0285636447965674,0.0173069109349184,0.101451577741338,0.0791800189666292,-0.0258153986323945,0.017047562086629,-0.0231869380503519,0.00640996346292466,-0.012140350981823,-0.0214246752441495,-0.0252075165752712,0.0273997719011708,-0.00357795062546699,-0.00545223657704265,0.0334553607468144,0.0549458186349741,-0.0265498169323784,-0.000484269995289307,-0.0447780391764636,-0.00713331240762837,0.0596739764981947,-0.143614667797399,-0.0311109856701815,0.105707745656995,0.00151814188104182,-0.013473943703554,0.084715011569598,0.154180904534768,-0.0324586260946249,0.0511242655631862,0.0335102425349689,0.0531026114706041,-0.0528707532192715,0.113480886442487,-0.0693439844890666,-0.0610813721259504,0.00322164002834467,0.0139327211905111,0.0656717410476218,-0.0225492208090707,0.0514965464787063,0.000779095239563451,-0.0470897865085248,0.00767815218722552
"cafeteria",-0.050918400358224,-0.000127032759216327,0.0911225373819315,0.0355955814733402,0.00796853983421674,-0.0275836602295524,0.0839855220206982,0.0752528739164546,0.0287191603762834,0.0513845799459776,0.0792079830284687,0.0120595688997161,0.0400252952833828,0.00401653691007232,-0.0583447446186834,-0.0888856737992155,-0.00671584182088449,-0.0752914476960839,0.0709553027738162,0.0457868319644679,0.0330325086213374,0.0680769064549146,-0.0894306311163078,0.13948382197631,0.0344866717835479,-0.102500514974382,0.0597349861333778,-0.0242586380863402,-0.0297110667674113,-0.0109788740489969,0.0841147106167068,0.0560739146383781,-0.0346954586486348,-0.0357569109630817,0.0106338721007488,0.026297881465371,0.044682893166829,-0.0381299116839418,0.0819877643551107,0.0939502758739915,-0.0227738135578061,-0.0259817545260166,0.0527311493654361,0.0376783926021496,0.0790061468971054,-0.0340419151240363,-0.0760968547819227,-0.00802403579424738,-0.0451024782147712,-0.0795370453336252,0.0382379785381953,0.0607835689349053,-0.0125796427842864,0.0332266670908724,0.0156854810446948,-0.0113531361061184,0.0219787872222351,0.0539231327248107,0.0734736146765167,0.0423829963344239,-0.0292776247587117,-0.0126262241654422,-0.165472526320544,-0.0273508986549694,0.0389167430128506,0.0517366969828342,0.00463099360643074,0.011294992925158,0.0188387705275269,0.10716514048751,-0.0300291729253732,0.0226283729033667,0.0458459429477709
"plot",-0.0325720833654246,-0.0204100044667447,-0.0177495040837074,0.102011469245044,0.0575013172463203,0.0765593046854087,-0.0069966636526745,0.0973070138623083,-0.081254141130526,0.0391331879271677,0.0769040030720858,0.0291100421388593,0.0615028756184699,0.0225884361574138,0.0100273021524385,0.200886526725654,0.0312965150725135,-0.0216758621129409,0.0149386063983854,0.0302068692188903,-0.0280424110167102,0.00190937620170067,0.0592491206449444,-0.0490170259314054,-0.0140644941574973,0.0233391047307172,0.0701085078756513,-0.00814740560835272,0.000516865752719926,0.0977689135304805,-0.105749595082598,0.0744927020832457,0.10337298623471,-0.0712351164411426,0.0192325730309727,-0.0478430580064715,-0.0724193901937721,0.0276669789695764,-0.0182518747917506,-0.0286502575168153,-0.0235766996501724,-0.0149295912494941,0.00409021202766398,-0.016070079210148,-0.00618872256696341,-0.0833288030716883,-0.00665217061173656,-0.0878614711919588,0.0193667314473714,0.0439029722351232,-0.0265335619701843,0.0199511515597797,-0.122082079369189,-0.0193928626216332,-0.0854036763489815,-0.0325258589604115,0.00863639763605754,0.104421463827699,0.0319684740439657,0.0933491009063786,-0.0232325526839855,-0.0119699123823224,-0.049094161343191,0.0770276811854807,-0.0765582127788707,-0.161027435196164,-0.0617445843212828,-0.0647203294873436,-0.00487673909321861,0.0252090052651055,0.0314470945548413,-0.0360864800759323,0.0774449679764822
"plea",-0.0711132668240402,-0.0336844979603174,-0.0617807635934211,0.00163660600805021,-0.0190397600353697,-0.0603652533892592,-0.0659686993098735,-0.0448091876471428,-0.0639603375936693,0.0841626927698536,-0.00649712920962105,0.075197827097471,-0.116337337619461,0.0395395888351853,-0.00557513692952384,-0.00554121496488367,0.075126103663487,-0.00633337073769684,-0.024870429017086,-0.157756017685983,0.0689948678727435,0.0644455751905943,0.0436695023211263,0.0512823488922191,-0.0837954014722205,0.0262796009009737,-0.0136713570385868,-0.0236730583910351,-0.0479675090464941,0.0682658386494532,-0.00571467875942741,-0.108176209665723,-0.105633034100067,-0.0195940981548123,0.0134007646341008,0.00108769584023793,0.0017167114737986,-0.0130567404651958,0.0468492110509763,-0.0847400798183982,-0.0493751853554989,-0.0528994834448302,0.0519476459152366,-0.0622697563835617,0.0413008277451562,-0.11407923039369,-0.0660832393533573,0.0655241032882995,-0.00821915689463769,0.0213853881569382,0.0469878703498156,0.0613616770265705,-0.0703416094564866,-0.00821443499459747,-0.0103587338594898,0.0637988845103644,-0.0681794192218649,-0.0127912132179261,-0.0916395760260845,-0.0171560495369609,0.147940621067602,0.00565187451642306,-0.115973617100678,-0.0423624208608178,0.000117114461923855,0.0258101211092872,0.0651636114825278,0.0302374346350605,-0.0721758642549078,-0.0626848230522555,-0.0334033850288992,-0.0116999937349013,0.0267027656931825
"soldier",-0.0424053700330711,-0.0112534104236588,-0.0563470378192599,0.0763788924996042,-0.0131025985496206,-0.0640975251120355,0.0258782718062442,-0.0360173244549742,0.0769300816012339,0.00215805489366796,-0.0440602458287118,-0.0756372194259932,0.0996534743240721,0.0704299083983856,-0.0045965743712363,-0.0108945155159974,-0.0513821595514129,0.0259232013806445,0.0825027113638564,0.144781758625024,0.0391047188857181,0.0606052394905737,-0.00134425307429198,0.00896528748736771,-0.0271651465174402,-0.0233887977254336,-0.0151333616040995,-0.0579534452606809,0.0810786468321395,0.0297386326202879,0.0986711386890083,0.0160514808091034,-0.143876227235565,0.0845027261251315,-0.0131122140124414,0.0256024164802545,0.0139869225804809,-0.0305376031519798,-0.0121493726436687,-0.0814412334387224,0.00785209177171682,0.033397723901042,-0.116141031039455,0.0777448293538547,-0.0575625871330556,0.0212835705945595,0.00587398492607561,-0.0846321674756238,-0.00994849598882087,0.00413241601069024,0.011118000069089,0.0355853769871959,-0.0141768628054891,0.126390872190588,0.0293353855601542,0.0942597727803077,-0.0172960308353825,-0.0646119029186618,0.0850601228508363,-0.0114728308281665,-0.000437653879097635,0.00545433801461551,-0.0208508145971544,0.0331598245159873,0.0180843169323879,-0.0346716587354845,0.0589299869285939,0.012368584007542,0.0289068439722704,0.156047961827049,0.00221100092582026,0.0414429820770279,-0.0187220920321398
"goodness",-0.0605313752022004,-0.064368054044845,-0.0648456987287729,-0.0216241037382208,-0.0353483086018232,-0.0317143576562723,-0.0633792568815909,0.0417672071001455,0.0758137997668734,0.05336601715529,0.0473088641586275,0.0530514531837195,-0.0160587385859402,0.0024810402312324,-0.132929417414129,0.00481817896162065,-0.00716873687353232,0.0367851130328422,-0.0644767548525398,-0.0451904575975015,-0.104310043979373,0.0299076328122878,-0.0105715867357517,-0.00191734963635569,-0.0802883888276779,-0.0316974085586587,0.0716435809166482,-0.0755749531436643,0.0208449232388041,-0.0942538594474501,-0.0393109760552197,-0.0811707205970304,-0.0493298135306525,0.0422727963287075,-0.0776154368137092,-0.00843585461585863,-0.0301231842247261,0.0180171784101231,-0.0619617016420172,0.000471026176113828,-0.09561461048472,-0.000619879441329586,0.0201245711266691,-0.00312173869557885,-0.047133280291861,0.00430653832614159,0.0383623761692336,-0.0565737137733387,-0.0974573581272428,0.00173449873515146,-0.0618621075736077,-0.0129083191829799,-0.0139596200881489,0.0534314867988828,-0.0356804700704283,0.0275729456663448,-0.0663398565811092,0.0503049826134064,-0.00826291251042399,0.0225237396715333,0.0224682096090209,0.0353758811304111,-0.00607725364427257,-0.0682708866591453,-0.0479616273401411,-0.0661735661089923,-0.0927436964956821,0.016051656262602,0.0530565791287913,-0.0783453348252069,0.0425353284342274,-0.0509218690880547,0.0114688293731684
"study",-0.0812744015639969,-0.0324873382035022,0.0824809557148256,0.0400489979012695,0.0310064687882314,0.0261265182719046,-0.0151729451181855,-0.0838677939370405,0.0499836693036673,-0.0737351732302823,0.000980544029280523,-0.0246197677870421,0.0132944746448195,-0.136398811721759,-0.0926742061942658,-0.100149267427807,-0.0155019670890764,-0.0587592613693642,0.0708139651540186,0.0743794936729106,0.0162485548135859,-0.0603927225123948,-0.0161659194799232,-0.0444183481688164,0.00298423890128124,0.0624336782640659,-0.0210662912446922,-0.0388484452893507,0.0298565124858392,0.046412860172,0.0190803002065777,0.0321143530543536,-0.0108440558863153,0.0190119365309296,-0.0204201768925236,0.0957558161546828,-0.0123546148467151,-0.0149977634481338,-0.080392014043998,0.0610419058075805,-0.0936257600585289,0.0351686405184573,0.110222910371212,0.00834867349833803,-0.00976947986205129,-0.00347377576504008,0.074787595521931,-0.0745267094081489,0.000664982500785645,-0.0613043301048883,0.0436727094979959,0.00124352445209909,0.0295015992450599,0.0282233191274352,-0.0698811083389316,-0.0138176367387846,-0.0523794214648557,-0.0205444214351574,-0.0873950356177276,0.0078515632747792,-0.0238051506931342,0.110132784550663,0.0955796442632238,-0.122310305924334,-0.124853311183908,-0.143025548266744,0.0794227996380867,-0.0503770966353069,-0.0374077016504683,-0.0834481876654804,-0.0155107524595686,0.0335315634062657,-0.0183505914307621
